id,cow_id,activity,model,observation_time,server_time,local_id
82587,203,64,-35,2018-06-25 01:52:33+01,2018-06-25 01:55:05.94+01,2714
82794,203,48,-45,2018-06-25 03:22:34+01,2018-06-25 03:25:06.65+01,2714
83007,203,0,-62,2018-06-25 04:52:35+01,2018-06-25 04:55:07.06+01,2714
83220,203,8,-79,2018-06-25 06:22:36+01,2018-06-25 06:25:06.1+01,2714
83431,203,40,-63,2018-06-25 07:52:37+01,2018-06-25 07:55:06.88+01,2714
83638,203,0,-59,2018-06-25 09:22:37+01,2018-06-25 09:25:06.09+01,2714
83846,203,4,-34,2018-06-25 10:52:38+01,2018-06-25 10:55:06.06+01,2714
84058,203,5,-27,2018-06-25 12:22:36+01,2018-06-25 12:25:06.83+01,2714
84276,203,30,-34,2018-06-25 13:52:36+01,2018-06-25 13:55:06.87+01,2714
84487,203,15,-43,2018-06-25 15:22:37+01,2018-06-25 15:25:06.01+01,2714
84701,203,8,-64,2018-06-25 16:52:38+01,2018-06-25 16:55:06.84+01,2714
84924,203,6,-61,2018-06-25 18:22:38+01,2018-06-25 18:30:06.18+01,2714
85134,203,8,-51,2018-06-25 19:52:39+01,2018-06-25 20:00:06.45+01,2714
85344,203,3,-57,2018-06-25 21:22:40+01,2018-06-25 21:30:05.92+01,2714
85555,203,2,-63,2018-06-25 22:52:40+01,2018-06-25 23:00:06.75+01,2714
85770,203,35,-84,2018-06-26 00:22:40+01,2018-06-26 00:30:06.38+01,2714
85987,203,128,-82,2018-06-26 01:52:40+01,2018-06-26 02:00:06.97+01,2714
86197,203,117,-48,2018-06-26 03:22:41+01,2018-06-26 03:30:06.25+01,2714
86413,203,1,-11,2018-06-26 04:52:41+01,2018-06-26 05:00:06.52+01,2714
86625,203,1,9,2018-06-26 06:22:42+01,2018-06-26 06:30:06.43+01,2714
86833,203,16,9,2018-06-26 07:52:41+01,2018-06-26 08:00:07.14+01,2714
87048,203,15,-14,2018-06-26 09:22:42+01,2018-06-26 09:30:06.89+01,2714
87256,203,3,-32,2018-06-26 10:52:42+01,2018-06-26 11:00:07.16+01,2714
87472,203,6,-25,2018-06-26 12:22:43+01,2018-06-26 12:30:06.38+01,2714
87682,203,38,-23,2018-06-26 13:52:43+01,2018-06-26 14:00:06.85+01,2714
87894,203,16,-31,2018-06-26 15:22:44+01,2018-06-26 15:30:06.37+01,2714
88108,203,10,-45,2018-06-26 16:52:45+01,2018-06-26 17:00:06.51+01,2714
88318,203,7,-41,2018-06-26 18:22:46+01,2018-06-26 18:30:07.08+01,2714
88528,203,58,-28,2018-06-26 19:52:46+01,2018-06-26 20:00:07.33+01,2714
88739,203,4,-25,2018-06-26 21:22:47+01,2018-06-26 21:30:07.2+01,2714
88949,203,0,-29,2018-06-26 22:52:47+01,2018-06-26 23:00:07.59+01,2714
89162,203,3,-55,2018-06-27 00:22:48+01,2018-06-27 00:30:06.55+01,2714
89373,203,28,-85,2018-06-27 01:52:47+01,2018-06-27 02:00:07.11+01,2714
89581,203,36,-110,2018-06-27 03:22:48+01,2018-06-27 03:30:07.23+01,2714
89797,203,7,-116,2018-06-27 04:52:48+01,2018-06-27 05:00:06.94+01,2714
90008,203,2,-113,2018-06-27 06:22:48+01,2018-06-27 06:30:07.08+01,2714
90217,203,5,-98,2018-06-27 07:52:49+01,2018-06-27 08:00:07.27+01,2714
90428,203,5,-74,2018-06-27 09:22:50+01,2018-06-27 09:30:07.56+01,2714
90637,203,1,-59,2018-06-27 10:52:50+01,2018-06-27 11:00:07.24+01,2714
90851,203,14,-41,2018-06-27 12:22:52+01,2018-06-27 12:30:07.13+01,2714
91071,203,33,-37,2018-06-27 13:52:53+01,2018-06-27 14:00:07.31+01,2714
91279,203,130,-27,2018-06-27 15:22:54+01,2018-06-27 15:30:06.33+01,2714
91493,203,4,-20,2018-06-27 16:52:55+01,2018-06-27 17:00:06.77+01,2714
91705,203,7,1,2018-06-27 18:22:54+01,2018-06-27 18:30:06.74+01,2714
91913,203,12,20,2018-06-27 19:52:55+01,2018-06-27 20:00:06.43+01,2714
92126,203,63,7,2018-06-27 21:22:56+01,2018-06-27 21:30:06.2+01,2714
92338,203,26,4,2018-06-27 22:52:56+01,2018-06-27 23:00:07.88+01,2714
92565,203,3,-20,2018-06-28 00:22:56+01,2018-06-28 00:30:05.63+01,2714
92789,203,30,-29,2018-06-28 01:52:57+01,2018-06-28 02:00:06.4+01,2714
93014,203,132,-28,2018-06-28 03:22:58+01,2018-06-28 03:30:06.4+01,2714
93244,203,46,-24,2018-06-28 04:52:59+01,2018-06-28 05:00:07.44+01,2714
93473,203,30,1,2018-06-28 06:22:59+01,2018-06-28 06:30:05.56+01,2714
93695,203,4,27,2018-06-28 07:53:00+01,2018-06-28 08:00:06.07+01,2714
93918,203,8,47,2018-06-28 09:23:00+01,2018-06-28 09:30:06.26+01,2714
94139,203,10,45,2018-06-28 10:53:01+01,2018-06-28 11:00:05.91+01,2714
94368,203,26,25,2018-06-28 12:23:01+01,2018-06-28 12:30:06.31+01,2714
94593,203,52,8,2018-06-28 13:53:01+01,2018-06-28 14:00:05.64+01,2714
94815,203,4,-5,2018-06-28 15:23:02+01,2018-06-28 15:30:06.19+01,2714
95080,203,65,-7,2018-06-28 16:53:02+01,2018-06-28 17:20:06.49+01,2714
95264,203,60,18,2018-06-28 18:23:03+01,2018-06-28 18:30:06.7+01,2714
95485,203,10,29,2018-06-28 19:53:03+01,2018-06-28 20:00:05.88+01,2714
95711,203,34,51,2018-06-28 21:23:04+01,2018-06-28 21:30:06.49+01,2714
95936,203,10,50,2018-06-28 22:53:03+01,2018-06-28 23:00:05.85+01,2714
96160,203,9,10,2018-06-29 00:23:04+01,2018-06-29 00:30:06.2+01,2714
96385,203,48,-8,2018-06-29 01:53:04+01,2018-06-29 02:00:06.72+01,2714
96614,203,150,-29,2018-06-29 03:23:05+01,2018-06-29 03:30:06.75+01,2714
96840,203,65,-7,2018-06-29 04:53:06+01,2018-06-29 05:00:06.46+01,2714
97065,203,7,24,2018-06-29 06:23:06+01,2018-06-29 06:30:06.32+01,2714
97291,203,146,89,2018-06-29 07:53:06+01,2018-06-29 08:00:08.37+01,2714
97514,203,54,145,2018-06-29 09:23:07+01,2018-06-29 09:30:06.41+01,2714
97732,203,5,147,2018-06-29 10:53:07+01,2018-06-29 11:00:05.97+01,2714
97962,203,1,146,2018-06-29 12:23:07+01,2018-06-29 12:30:05.97+01,2714
98188,203,29,87,2018-06-29 13:53:08+01,2018-06-29 14:00:06.12+01,2714
98409,203,113,35,2018-06-29 15:23:08+01,2018-06-29 15:30:06.46+01,2714
98633,203,5,-2,2018-06-29 16:53:09+01,2018-06-29 17:00:05.68+01,2714
98855,203,6,-11,2018-06-29 18:23:09+01,2018-06-29 18:30:06.44+01,2714
99076,203,35,-13,2018-06-29 19:53:09+01,2018-06-29 20:00:06.05+01,2714
99309,203,84,5,2018-06-29 21:23:10+01,2018-06-29 21:30:06.78+01,2714
99535,203,26,22,2018-06-29 22:53:10+01,2018-06-29 23:00:06.67+01,2714
99760,203,1,15,2018-06-30 00:23:10+01,2018-06-30 00:30:06.69+01,2714
99987,203,9,-6,2018-06-30 01:53:11+01,2018-06-30 02:00:06.42+01,2714
100203,203,78,-30,2018-06-30 03:23:11+01,2018-06-30 03:30:06.78+01,2714
100431,203,1,-67,2018-06-30 04:53:12+01,2018-06-30 05:00:06.33+01,2714
100657,203,6,-95,2018-06-30 06:23:13+01,2018-06-30 06:30:05.86+01,2714
100879,203,58,-109,2018-06-30 07:53:13+01,2018-06-30 08:00:05.85+01,2714
101102,203,54,-89,2018-06-30 09:23:13+01,2018-06-30 09:30:06.75+01,2714
101328,203,4,-49,2018-06-30 10:53:13+01,2018-06-30 11:00:06.48+01,2714
101551,203,12,13,2018-06-30 12:23:15+01,2018-06-30 12:30:05.85+01,2714
101775,203,38,31,2018-06-30 13:53:15+01,2018-06-30 14:00:06.12+01,2714
101996,203,32,26,2018-06-30 15:23:16+01,2018-06-30 15:30:06.04+01,2714
102220,203,6,0,2018-06-30 16:53:16+01,2018-06-30 17:00:06.31+01,2714
102442,203,74,-16,2018-06-30 18:23:16+01,2018-06-30 18:30:06.24+01,2714
102663,203,54,-6,2018-06-30 19:53:17+01,2018-06-30 20:00:06.19+01,2714
102896,203,12,-17,2018-06-30 21:23:17+01,2018-06-30 21:30:05.83+01,2714
103120,203,64,22,2018-06-30 22:53:18+01,2018-06-30 23:00:06.11+01,2714
103343,203,33,50,2018-07-01 00:23:18+01,2018-07-01 00:30:06.1+01,2714
103566,203,35,43,2018-07-01 01:53:19+01,2018-07-01 02:00:06.28+01,2714
103789,203,26,37,2018-07-01 03:23:20+01,2018-07-01 03:30:06.56+01,2714
104013,203,49,13,2018-07-01 04:53:19+01,2018-07-01 05:00:06.69+01,2714
104237,203,4,-35,2018-07-01 06:23:20+01,2018-07-01 06:30:05.98+01,2714
104460,203,65,-91,2018-07-01 07:53:21+01,2018-07-01 08:00:06.52+01,2714
104679,203,7,-122,2018-07-01 09:23:22+01,2018-07-01 09:30:06.42+01,2714
104900,203,9,-122,2018-07-01 10:53:22+01,2018-07-01 11:00:05.88+01,2714
105126,203,1,-107,2018-07-01 12:23:22+01,2018-07-01 12:30:06.28+01,2714
105359,203,91,-63,2018-07-01 13:53:22+01,2018-07-01 14:00:05.9+01,2714
105578,203,38,-31,2018-07-01 15:23:23+01,2018-07-01 15:30:06.55+01,2714
105800,203,2,-13,2018-07-01 16:53:23+01,2018-07-01 17:00:05.72+01,2714
106023,203,37,-19,2018-07-01 18:23:24+01,2018-07-01 18:30:06.12+01,2714
106250,203,30,-16,2018-07-01 19:53:24+01,2018-07-01 20:00:06.61+01,2714
106476,203,25,-39,2018-07-01 21:23:24+01,2018-07-01 21:30:06.32+01,2714
106702,203,47,-13,2018-07-01 22:53:25+01,2018-07-01 23:00:06.67+01,2714
106926,203,46,8,2018-07-02 00:23:25+01,2018-07-02 00:30:05.73+01,2714
107148,203,14,17,2018-07-02 01:53:26+01,2018-07-02 02:00:06.64+01,2714
107372,203,26,13,2018-07-02 03:23:27+01,2018-07-02 03:30:07.52+01,2714
107595,203,59,0,2018-07-02 04:53:27+01,2018-07-02 05:00:06.74+01,2714
107819,203,12,-42,2018-07-02 06:23:28+01,2018-07-02 06:30:06.6+01,2714
108039,203,81,-81,2018-07-02 07:53:28+01,2018-07-02 08:00:06.7+01,2714
108261,203,91,-74,2018-07-02 09:23:27+01,2018-07-02 09:30:06.45+01,2714
108476,203,6,-53,2018-07-02 10:53:29+01,2018-07-02 11:00:06.02+01,2714
108703,203,15,-19,2018-07-02 12:23:30+01,2018-07-02 12:30:06.92+01,2714
108924,203,159,39,2018-07-02 13:53:30+01,2018-07-02 14:00:06.17+01,2714
109138,203,4,40,2018-07-02 15:23:31+01,2018-07-02 15:30:06.25+01,2714
109360,203,143,65,2018-07-02 16:53:31+01,2018-07-02 17:00:06.74+01,2714
109577,203,198,98,2018-07-02 18:23:31+01,2018-07-02 18:30:06.35+01,2714
109791,203,32,110,2018-07-02 19:53:32+01,2018-07-02 20:00:06.66+01,2714
110005,203,66,159,2018-07-02 21:23:32+01,2018-07-02 21:30:06.03+01,2714
110300,203,28,161,2018-07-02 22:53:32+01,2018-07-03 14:55:19.29+01,2714
110301,203,111,122,2018-07-03 00:23:32+01,2018-07-03 14:55:19.29+01,2714
110302,203,189,143,2018-07-03 01:53:32+01,2018-07-03 14:55:19.29+01,2714
110647,203,262,161,2018-07-03 03:23:32+01,2018-07-03 15:05:10.59+01,2714
111017,203,221,281,2018-07-03 04:53:32+01,2018-07-03 15:15:10.9+01,2714
111018,203,121,390,2018-07-03 06:23:32+01,2018-07-03 15:15:10.9+01,2714
111019,203,207,446,2018-07-03 07:53:32+01,2018-07-03 15:15:10.9+01,2714
111020,203,101,459,2018-07-03 09:23:32+01,2018-07-03 15:15:10.9+01,2714
111021,203,5,374,2018-07-03 10:53:33+01,2018-07-03 15:15:10.9+01,2714
111022,203,98,288,2018-07-03 12:23:33+01,2018-07-03 15:15:10.9+01,2714
111386,203,425,247,2018-07-03 13:53:33+01,2018-07-03 15:25:11.28+01,2714
111658,203,92,221,2018-07-03 15:23:38+01,2018-07-03 15:35:10.02+01,2714
112772,203,120,297,2018-07-03 16:53:39+01,2018-07-03 17:05:06.3+01,2714
113021,203,92,348,2018-07-03 18:23:40+01,2018-07-03 18:35:05.5+01,2714
113231,203,84,343,2018-07-03 19:53:40+01,2018-07-03 20:05:05.7+01,2714
113437,203,38,311,2018-07-03 21:23:40+01,2018-07-03 21:25:06.74+01,2714
113650,203,7,203,2018-07-03 22:53:41+01,2018-07-03 22:55:05.87+01,2714
113861,203,70,102,2018-07-04 00:23:41+01,2018-07-04 00:25:05.99+01,2714
114074,203,68,52,2018-07-04 01:53:42+01,2018-07-04 01:55:06.43+01,2714
114286,203,196,31,2018-07-04 03:23:42+01,2018-07-04 03:25:07.14+01,2714
114481,203,35,68,2018-07-04 04:53:43+01,2018-07-04 04:55:06.66+01,2714
114709,203,109,93,2018-07-04 06:23:42+01,2018-07-04 06:25:06.48+01,2714
114920,203,11,74,2018-07-04 07:53:43+01,2018-07-04 07:55:05.84+01,2714
115133,203,2,29,2018-07-04 09:23:44+01,2018-07-04 09:25:05.77+01,2714
115344,203,13,-7,2018-07-04 10:53:44+01,2018-07-04 10:55:06.32+01,2714
115557,203,42,-51,2018-07-04 12:23:45+01,2018-07-04 12:25:06.5+01,2714
115768,203,6,-82,2018-07-04 13:53:45+01,2018-07-04 13:55:06.55+01,2714
115977,203,131,-53,2018-07-04 15:23:45+01,2018-07-04 15:25:06.4+01,2714
116190,203,258,-18,2018-07-04 16:53:45+01,2018-07-04 16:55:05.8+01,2714
116402,203,8,-30,2018-07-04 18:23:46+01,2018-07-04 18:25:05.69+01,2714
116619,203,85,17,2018-07-04 19:53:47+01,2018-07-04 19:55:06.08+01,2714
116927,203,25,-18,2018-07-04 21:23:48+01,2018-07-04 21:25:06.31+01,2714
117198,203,52,-60,2018-07-04 22:53:49+01,2018-07-04 22:55:06.47+01,2714
117498,203,42,-33,2018-07-05 00:23:48+01,2018-07-05 00:25:08.62+01,2714
117791,203,173,-72,2018-07-05 01:53:49+01,2018-07-05 01:55:06.17+01,2714
118069,203,86,-77,2018-07-05 03:23:49+01,2018-07-05 03:25:09.01+01,2714
118376,203,204,-113,2018-07-05 04:53:50+01,2018-07-05 04:55:07.02+01,2714
118684,203,17,-172,2018-07-05 06:23:51+01,2018-07-05 06:25:05.97+01,2714
119004,203,26,-245,2018-07-05 07:53:51+01,2018-07-05 07:55:06.3+01,2714
119284,203,55,-277,2018-07-05 09:23:51+01,2018-07-05 09:25:06.16+01,2714
119563,203,48,-245,2018-07-05 10:53:52+01,2018-07-05 10:55:06.11+01,2714
119848,203,120,-190,2018-07-05 12:23:52+01,2018-07-05 12:25:06.23+01,2714
120173,203,31,-126,2018-07-05 13:53:53+01,2018-07-05 13:55:06.7+01,2714
120471,203,36,-88,2018-07-05 15:23:53+01,2018-07-05 15:25:06.26+01,2714
120755,203,79,-117,2018-07-05 16:53:53+01,2018-07-05 16:55:05.77+01,2714
121049,203,48,-167,2018-07-05 18:23:54+01,2018-07-05 18:25:06.13+01,2714
121333,203,41,-166,2018-07-05 19:53:53+01,2018-07-05 19:55:06.08+01,2714
121640,203,66,-152,2018-07-05 21:23:54+01,2018-07-05 21:30:06.48+01,2714
121924,203,44,-94,2018-07-05 22:53:54+01,2018-07-05 23:00:06.32+01,2714
122222,203,30,-41,2018-07-06 00:23:55+01,2018-07-06 00:30:06.92+01,2714
122494,203,23,-59,2018-07-06 01:53:55+01,2018-07-06 02:00:06.75+01,2714
122738,203,69,-82,2018-07-06 03:23:56+01,2018-07-06 03:30:07.1+01,2714
123015,203,77,-150,2018-07-06 04:53:56+01,2018-07-06 05:00:07.62+01,2714
123253,203,22,-218,2018-07-06 06:23:57+01,2018-07-06 06:30:06.17+01,2714
123492,203,42,-265,2018-07-06 07:53:57+01,2018-07-06 08:00:06.67+01,2714
123726,203,14,-279,2018-07-06 09:23:58+01,2018-07-06 09:30:06.49+01,2714
123957,203,16,-229,2018-07-06 10:53:58+01,2018-07-06 11:00:06.08+01,2714
124198,203,139,-171,2018-07-06 12:23:59+01,2018-07-06 12:30:06.37+01,2714
124435,203,95,-122,2018-07-06 13:54:00+01,2018-07-06 14:00:06.29+01,2714
124667,203,2,-91,2018-07-06 15:24:00+01,2018-07-06 15:30:06.19+01,2714
124907,203,48,-112,2018-07-06 16:54:01+01,2018-07-06 17:00:06.68+01,2714
125141,203,2,-155,2018-07-06 18:24:01+01,2018-07-06 18:30:06.77+01,2714
125368,203,117,-163,2018-07-06 19:54:01+01,2018-07-06 20:00:06.68+01,2714
125611,203,71,-153,2018-07-06 21:24:02+01,2018-07-06 21:30:06.25+01,2714
125847,203,8,-112,2018-07-06 22:54:02+01,2018-07-06 23:00:06.08+01,2714
126085,203,57,-55,2018-07-07 00:24:03+01,2018-07-07 00:30:06.09+01,2714
126321,203,112,-52,2018-07-07 01:54:03+01,2018-07-07 02:00:06.29+01,2714
126553,203,121,-56,2018-07-07 03:24:04+01,2018-07-07 03:30:07.03+01,2714
126794,203,7,-95,2018-07-07 04:54:04+01,2018-07-07 05:00:06.68+01,2714
127029,203,34,-149,2018-07-07 06:24:04+01,2018-07-07 06:30:06.01+01,2714
127264,203,10,-199,2018-07-07 07:54:05+01,2018-07-07 08:00:06.04+01,2714
127526,203,3,-229,2018-07-07 09:24:05+01,2018-07-07 09:40:06.77+01,2714
127733,203,0,-201,2018-07-07 10:54:06+01,2018-07-07 11:00:06.77+01,2714
127973,203,109,-170,2018-07-07 12:24:06+01,2018-07-07 12:30:06.68+01,2714
128207,203,82,-133,2018-07-07 13:54:07+01,2018-07-07 14:00:06.52+01,2714
128447,203,10,-103,2018-07-07 15:24:07+01,2018-07-07 15:30:06.21+01,2714
128683,203,279,-100,2018-07-07 16:54:08+01,2018-07-07 17:00:06.8+01,2714
128920,203,3,-115,2018-07-07 18:24:08+01,2018-07-07 18:30:07.06+01,2714
129155,203,53,-105,2018-07-07 19:54:09+01,2018-07-07 20:00:06.77+01,2714
129389,203,51,-88,2018-07-07 21:24:10+01,2018-07-07 21:30:06.58+01,2714
129627,203,11,-71,2018-07-07 22:54:10+01,2018-07-07 23:00:06.56+01,2714
129864,203,3,-45,2018-07-08 00:24:11+01,2018-07-08 00:30:06.76+01,2714
130099,203,114,-58,2018-07-08 01:54:11+01,2018-07-08 02:00:06.92+01,2714
130352,203,179,-71,2018-07-08 03:24:11+01,2018-07-08 03:40:07.56+01,2714
130571,203,82,-99,2018-07-08 04:54:10+01,2018-07-08 05:00:07.18+01,2714
130807,203,7,-126,2018-07-08 06:24:11+01,2018-07-08 06:30:05.88+01,2714
131044,203,6,-157,2018-07-08 07:54:12+01,2018-07-08 08:00:06.79+01,2714
131279,203,60,-172,2018-07-08 09:24:12+01,2018-07-08 09:30:06.31+01,2714
131511,203,4,-151,2018-07-08 10:54:13+01,2018-07-08 11:00:05.75+01,2714
131750,203,34,-130,2018-07-08 12:24:13+01,2018-07-08 12:30:06.34+01,2714
131985,203,2,-105,2018-07-08 13:54:14+01,2018-07-08 14:00:06.65+01,2714
132219,203,41,-90,2018-07-08 15:24:14+01,2018-07-08 15:30:06.17+01,2714
132454,203,25,-110,2018-07-08 16:54:14+01,2018-07-08 17:00:06.12+01,2714
132687,203,4,-135,2018-07-08 18:24:15+01,2018-07-08 18:30:05.96+01,2714
132921,203,83,-129,2018-07-08 19:54:15+01,2018-07-08 20:00:06.53+01,2714
133155,203,154,-113,2018-07-08 21:24:16+01,2018-07-08 21:30:06.16+01,2714
133388,203,2,-76,2018-07-08 22:54:16+01,2018-07-08 23:00:05.88+01,2714
133626,203,78,-33,2018-07-09 00:24:17+01,2018-07-09 00:30:06.86+01,2714
