datesql,Animal_ID,Group_ID,Lactation_Num,DIM,AnimalStatus,Gynecology_Status,Yield(gr),ProdRate(gr/hr),Fat(%),Avg_Fat(%),Protein(%),Avg_Protein(%),Lactose,Avg_Lactose(%),Conductivity,Avg_Conductivity,Blood(%),Avg_Blood(%),Milking_Time(seconds),Avg_Milking_Time(seconds),SCC(*1000/ml),Avg_SCC(*1000/ml),Activity(steps/hr),ActivityDeviation(%),RestBout(#),RestPerBout(min),RestRatio(%),RestRestlessness,RestTime(min),Weight(gr)
6/2/19,26,6,3,184,Milk,Pregnant,37411,1558,3.55,3.71,2.94,2.94,4.74,4.64,10,9.7,0.01,0,177,178,148593540,1693295,100,-13,10,75,51,15,748,660000
6/2/19,86,6,2,219,Milk,Pregnant,41251,1718,3.83,3.57,3.28,3.34,4.37,4.36,9.7,9.2,0.05,0.02,243,219,630957,2966787,127,10,6,120,46,18,721,717000
6/2/19,2714,10,2,219,Milk,Pregnant,17394,724,6.21,0,3.55,0,4.94,0,10.3,10.3,0.63,0,175,133,14321,0,121,-7,10,75,52,19,754,0
7/2/19,26,6,3,185,Milk,Pregnant,37444,1560,3.58,3.71,2.98,2.92,4.69,4.63,11.8,9.7,0.03,0,209,178,4931736,1029853,101,-13,7,87,43,17,610,666000
7/2/19,86,6,2,220,Milk,Pregnant,41798,1741,3.68,3.59,3.28,3.34,4.35,4.32,9.6,9.2,0.03,0.03,226,216,633869,3916961,144,19,6,107,45,20,643,707500
7/2/19,2714,6,2,220,Milk,Pregnant,16322,680,5.09,0,3.14,0,4.34,0,11.4,10.2,0.21,0,195,130,115345398,0,150,31,8,69,36,35,550,568000
8/2/19,26,6,3,186,Milk,Pregnant,36514,1521,3.48,3.66,2.93,2.92,4.73,4.63,10.5,9.7,0,0,227,176,598412183,918789,111,-3,9,91,56,13,820,686000
8/2/19,86,6,2,221,Milk,Pregnant,39615,1650,3.88,3.53,3.26,3.26,4.51,4.22,9.7,9.3,0.02,0.03,219,213,247172214,3550972,112,-3,6,111,50,17,664,729000
8/2/19,2714,6,2,221,Milk,Pregnant,20552,856,6.07,0,2.87,0,4.65,0,9.5,10.1,0.82,0,138,136,10889305,0,182,46,5,68,25,56,339,557500
9/2/19,26,6,3,187,Milk,Pregnant,37368,1557,3.87,3.54,2.91,2.85,4.75,4.52,11.4,9.7,0.02,0,227,177,2985381,743669,109,12,7,86,42,21,601,688000
9/2/19,86,6,2,222,Milk,Pregnant,42018,1750,3.99,3.42,3.35,3.14,4.52,4.07,9.4,9.3,0.02,0.03,232,209,111943733,1878175,96,1,-1,-1,-1,-1,-1,718500
9/2/19,2714,6,2,222,Milk,Pregnant,22902,954,3.88,0,2.46,0,3.83,0,10.2,10.1,0.55,0,209,139,1573,0,146,25,9,83,50,22,751,576500
10/2/19,26,6,3,188,Milk,Pregnant,37109,1546,3.62,3.5,3.01,2.84,4.78,4.51,10.1,9.8,0,0,200,179,5395104,1303800,134,26,7,89,44,21,625,669500
10/2/19,86,6,2,223,Milk,Pregnant,42408,1767,3.83,3.48,3.25,3.1,4.52,4.08,9.5,9.3,0.02,0.03,220,207,11939884,2435013,104,1,-1,-1,-1,-1,-1,743000
10/2/19,2714,6,2,223,Milk,Pregnant,13660,569,4.71,0,3.31,0,4.18,0,13.2,10,0.11,0,188,141,106905557,0,169,32,4,123,34,36,493,564500
11/2/19,26,6,3,189,Milk,Pregnant,36888,1537,3.83,3.5,2.9,2.83,4.78,4.52,11.9,10.1,0.04,0,197,186,2870781,976239,107,22,7,108,52,15,754,692500
11/2/19,86,6,2,224,Milk,Pregnant,44515,1854,3.77,3.53,3.36,3.1,4.48,4.11,9.9,9.3,0.01,0.02,263,210,1949844428,1849256,94,0,-1,-1,-1,-1,-1,723000
11/2/19,2714,6,2,224,Milk,Pregnant,25843,1076,4.56,1.5,2.97,0.93,4.55,1.04,9.7,9.8,0.43,0.06,172,144,5610480,524,171,18,6,65,27,46,391,581500
12/2/19,26,6,3,190,Milk,Pregnant,37898,1579,3.61,3.58,2.87,2.91,4.75,4.64,11.3,10,0.02,0,204,188,58076433,1400164,118,11,7,97,47,17,682,671000
12/2/19,86,6,2,225,Milk,Pregnant,43566,1815,3.74,3.59,3.25,3.11,4.54,4.18,10.3,9.4,0.02,0.02,235,212,363078405,3301420,117,15,-1,-1,-1,-1,-1,692000
12/2/19,2714,6,2,225,Milk,Pregnant,25190,1049,3.96,1.43,2.95,0.92,4.59,1.18,10.1,9.8,0.61,0.05,169,148,11350103,4773,178,19,7,84,41,28,588,548000
13/02/2019,26,6,3,191,Milk,Pregnant,36365,1515,3.88,3.61,2.89,2.89,4.72,4.67,11.4,10.1,0.02,0,224,187,6067363,1337077,117,30,-1,-1,-1,-1,-1,677000
13/02/2019,86,6,2,226,Milk,Pregnant,46351,1931,3.6,3.62,3.27,3.14,4.51,4.22,9.6,9.4,0.01,0.01,246,216,1482518,8172416,109,27,8,86,48,17,685,729500
13/02/2019,2714,6,2,226,Milk,Pregnant,27323,1138,5.44,1.43,1.84,0.91,5.03,1.28,10,9.7,0.52,0.04,214,150,119398718,1747242,130,6,8,72,40,28,574,577500
14/02/2019,26,6,3,192,Milk,Pregnant,37962,1581,3.7,3.59,2.86,2.88,4.75,4.67,12.2,10.1,0.03,0,208,186,1603245,1359709,122,14,-1,-1,-1,-1,-1,661500
14/02/2019,86,6,2,227,Milk,Pregnant,45156,1881,3.56,3.56,3.35,3.06,4.48,4.16,9.5,9.5,0.01,0.01,230,219,71779420,8299632,125,9,-1,-1,-1,-1,-1,730000
14/02/2019,2714,6,2,227,Milk,Pregnant,22045,918,5.28,2.35,2.89,1.46,4.44,2.15,10.2,9.7,0.63,0.07,219,153,12050355,1747338,131,8,8,74,41,26,592,576500
15/02/2019,26,6,3,193,Milk,Pregnant,38050,1585,3.58,3.64,2.88,2.87,4.79,4.66,11.8,10.2,0,0,220,191,626613,2064756,129,34,6,86,37,25,517,671000
15/02/2019,86,6,2,228,Milk,Pregnant,41833,1743,3.52,3.61,3.21,3.13,4.48,4.28,9.8,9.5,0.03,0.01,237,223,100000000,8299632,125,11,-1,-1,-1,-1,-1,721500
15/02/2019,2714,10,2,228,Milk,Pregnant,26720,1113,3.19,3.39,2.08,2.1,3.46,3.29,9.7,9.5,0,0.12,233,154,0,1828220,179,39,13,60,59,18,781,596000
16/02/2019,26,6,3,194,Milk,Pregnant,37433,1559,3.9,3.6,2.89,2.82,4.81,4.6,11.3,10.3,0.02,0,228,191,3451438,774313,132,43,8,77,43,21,619,668500
16/02/2019,86,6,2,229,Milk,Pregnant,43999,1833,3.66,3.58,3.22,3.13,4.48,4.28,9.5,9.4,0.02,0.01,242,223,304789643,12623510,107,2,-1,-1,-1,-1,-1,713000
16/02/2019,2714,6,2,229,Milk,Pregnant,25160,1048,4.24,3.61,2.72,2.18,4.52,3.71,8.9,9.4,0.71,0.13,216,157,5345,2857937,180,34,12,68,52,22,811,565500
17/02/2019,26,6,3,195,Milk,Pregnant,40903,1704,3.8,3.52,2.86,2.74,4.69,4.48,11.3,10.4,0.06,0,226,192,62086935,700549,141,25,5,123,43,20,616,661333
17/02/2019,86,6,2,230,Milk,Pregnant,46013,1917,3.64,3.53,3.41,3.12,4.28,4.27,9.9,9.5,0.04,0.01,237,226,222331051,5683125,104,13,9,81,47,17,733,762666
17/02/2019,2714,6,2,230,Milk,Pregnant,29674,1236,4.81,2.89,3.01,1.77,4.03,2.99,8.9,9.4,0.28,0.11,210,164,13396762,1043150,182,25,-1,-1,-1,-1,-1,601666
18/02/2019,26,6,3,196,Milk,Pregnant,39321,1638,3.73,3.52,3.04,2.74,4.68,4.5,11.1,10.3,0.05,0,248,190,37239179,623951,132,20,7,64,32,32,450,696000
18/02/2019,86,6,2,231,Milk,Pregnant,42384,1766,3.39,3.49,3.35,3.1,4.4,4.27,9.6,9.5,0.06,0.01,230,225,7638356,33973877,101,10,7,95,46,17,664,733500
18/02/2019,2714,6,2,231,Milk,Pregnant,35197,1466,4.05,2.8,3.05,1.76,4.53,2.9,10,9.2,0.49,0.16,229,165,530884,1043944,164,27,6,90,37,36,537,601500
19/02/2019,26,6,3,197,Milk,Pregnant,39441,1643,3.7,3.45,2.92,2.63,4.75,4.34,11.2,10.4,0.06,0,189,194,3250873,1325052,139,24,6,103,42,21,619,665000
19/02/2019,86,6,2,232,Milk,Pregnant,44182,1840,3.52,3.46,3.38,3.14,4.38,4.24,9.5,9.5,0.05,0.01,249,227,87700049,33973877,85,4,10,84,59,12,844,721000
19/02/2019,2714,6,2,232,Milk,Pregnant,35640,1485,4.76,3.77,2.91,2.15,2.58,3.75,8.8,9,0.31,0.21,253,170,97274,79239,170,22,7,81,39,32,565,586500
20/02/2019,26,6,3,198,Milk,Pregnant,40882,1703,3.81,3.44,2.98,2.67,4.85,4.35,10.2,10.4,0,0,213,199,1963361,1519634,141,21,6,110,45,20,661,679500
20/02/2019,86,6,2,233,Milk,Pregnant,43605,1816,3.52,3.41,3.4,3.13,4.29,4.23,9.9,9.5,0.04,0.01,237,226,115877770,6787448,112,27,-1,-1,-1,-1,-1,743500
20/02/2019,2714,6,2,233,Milk,Pregnant,36527,1521,4.41,3.84,3.14,2.35,4.23,3.87,8.9,8.9,0.68,0.15,204,177,148251647,85837,156,18,-1,-1,-1,-1,-1,587000
21/02/2019,26,6,3,199,Milk,Pregnant,38815,1617,3.69,3.46,2.93,2.68,4.75,4.37,11,10.4,0.01,0.01,227,199,3097420,1240167,118,6,7,93,46,18,652,688000
21/02/2019,86,6,2,234,Milk,Pregnant,42302,1762,3.56,3.46,3.27,3.23,4.4,4.31,9.7,9.4,0.02,0.02,239,224,483058819,6857375,93,3,-1,-1,-1,-1,-1,750666
21/02/2019,2714,6,2,234,Milk,Pregnant,35305,1471,5.29,4.06,2.92,2.35,4.61,3.55,9.6,8.8,0.01,0.13,256,183,4335109,65836,172,20,-1,-1,-1,-1,-1,589500
22/02/2019,26,6,3,200,Milk,Pregnant,38845,1618,3.69,3.45,2.96,2.7,4.75,4.39,12,10.3,0.03,0.01,225,197,4943109,1086291,112,-5,6,114,47,17,682,688333
22/02/2019,86,6,2,235,Milk,Pregnant,46520,1938,3.38,3.45,3.12,3.24,4.4,4.27,9.7,9.4,0.02,0.02,246,221,136772781,6908037,123,37,-1,-1,-1,-1,-1,745500
22/02/2019,2714,6,2,235,Milk,Pregnant,31299,864,2.92,3.66,1.9,2.62,2.6,2.71,7.6,9,0.45,0.01,205,208,0,69818,173,22,6,110,46,25,663,574000
23/02/2019,26,6,3,201,Milk,Pregnant,39157,1631,3.69,3.55,2.97,2.79,4.73,4.52,10.1,10.2,0,0,189,197,1633051,1088190,102,-14,8,73,42,19,585,665000
23/02/2019,86,6,2,236,Milk,Pregnant,42322,1763,3.34,3.55,3.29,3.32,4.41,4.39,9.6,9.4,0.02,0.02,223,222,7726806,6908037,120,19,-1,-1,-1,-1,-1,756000
23/02/2019,2714,6,2,236,Milk,Pregnant,35028,1459,3.38,2.92,3.06,1.9,4.26,2.6,10.4,8.7,0.53,0.05,241,192,2172700,66288,160,9,6,119,49,23,712,576000
24/02/2019,26,6,3,202,Milk,Pregnant,37903,1579,3.78,3.66,2.94,2.87,4.76,4.64,11.8,10.4,0.03,0.01,223,203,7014556,1458512,110,-7,7,98,47,17,685,651500
24/02/2019,86,6,2,237,Milk,Pregnant,45474,1894,3.43,3.52,3.42,3.31,4.29,4.38,9.5,9.4,0.03,0.02,233,222,139315697,7155660,134,28,8,95,53,16,757,761500
24/02/2019,2714,6,2,237,Milk,Pregnant,37934,1580,5.87,3.61,3.23,2.3,4.32,3.24,8.8,8.5,0.67,0.06,222,193,205589,67178,158,5,8,86,48,26,691,602500
25/02/2019,26,6,3,203,Milk,Pregnant,38817,1617,3.8,3.62,2.95,2.88,4.7,4.62,9.5,10.3,0,0.01,180,199,80352,1801122,110,-3,5,119,42,20,595,684000
25/02/2019,86,6,2,238,Milk,Pregnant,42732,1780,3.41,3.48,3.33,3.32,4.32,4.37,9.1,9.5,0.02,0.02,214,222,311171655,4206979,99,-3,5,150,57,13,751,788000
25/02/2019,2714,6,2,238,Milk,Pregnant,37266,1552,4.3,3.57,3.06,2.42,3.72,3.34,7.7,8.8,0.22,0.09,241,199,4027170,68444,199,23,7,98,48,27,688,583000
26/02/2019,26,6,3,204,Milk,Pregnant,40235,1676,3.79,3.73,2.91,2.96,4.73,4.76,12.1,10.3,0.05,0.01,212,198,420726,1025041,140,20,6,101,42,21,604,665000
26/02/2019,86,6,2,239,Milk,Pregnant,46703,1945,3.54,3.45,3.37,3.32,4.43,4.37,9.2,9.4,0.03,0.02,237,221,13645838,4206979,111,22,8,93,49,17,742,731500
26/02/2019,2714,6,2,239,Milk,Pregnant,35449,1477,5.03,4.51,2.5,2.82,4.16,3.97,8.2,8.8,0.42,0.12,226,203,389045,74718,168,7,6,98,42,31,586,597500
27/02/2019,26,6,3,205,Milk,Pregnant,40990,1707,3.67,3.72,2.94,2.95,4.76,4.77,10.2,10.2,0,0,214,192,30902938,906017,136,16,4,164,45,19,655,657000
27/02/2019,86,6,2,240,Milk,Pregnant,48678,2028,3.51,3.48,3.29,3.32,4.41,4.37,9.7,9.4,0.02,0.01,268,221,19724230,20331791,120,29,6,120,48,17,721,733000
27/02/2019,2714,6,2,240,Milk,Pregnant,39620,1110,4.63,4.33,2.66,2.86,3.97,3.63,9,8.8,0,0.09,255,205,1659586,52408,174,5,8,80,47,25,643,587000
28/02/2019,26,6,3,206,Milk,Pregnant,33836,1409,4.01,3.73,2.95,2.95,4.75,4.76,12.1,10.4,0.03,0,206,195,2890679,498800,141,33,5,135,47,19,676,707666
28/02/2019,86,6,2,241,Milk,Pregnant,41514,1729,3.62,3.49,3.3,3.31,4.45,4.38,9.8,9.3,0.02,0.01,229,221,112460404,20252243,93,7,-1,-1,-1,-1,-1,742500
28/02/2019,2714,6,2,241,Milk,Pregnant,29999,1249,5.67,4.63,2.83,2.66,4.81,3.97,12,8.5,0.34,0.13,245,205,4830588,397215,194,21,8,95,49,25,760,577000
1/3/19,26,6,3,207,Milk,Pregnant,36755,1531,3.67,3.71,2.95,2.94,4.7,4.75,11,10.4,0.02,0,202,197,42756292,839031,113,19,5,79,28,34,396,668000
1/3/19,86,6,2,242,Milk,Pregnant,44968,1873,3.35,3.49,3.31,3.3,4.34,4.4,9.6,9.3,0.03,0.01,253,224,441570912,4592801,103,-3,-1,-1,-1,-1,-1,714500
1/3/19,2714,6,2,242,Milk,Pregnant,36624,1526,5,4.41,4.22,2.52,5.03,3.9,9.8,8.4,0.53,0.07,229,211,20511,759254,156,11,6,115,48,27,691,585000
2/3/19,26,6,3,208,Milk,Pregnant,37841,1576,3.63,3.75,2.94,2.95,4.75,4.75,11.8,10.4,0.02,0,208,196,1534616,854485,116,-2,6,119,50,16,712,675500
2/3/19,86,6,2,243,Milk,Pregnant,44915,1871,3.44,3.5,3.33,3.3,4.41,4.4,9.4,9.3,0.01,0.01,230,223,75162276,7683238,103,3,-1,-1,-1,-1,-1,772000
2/3/19,2714,6,2,243,Milk,Pregnant,34644,1443,5.82,4.43,3.12,2.52,4.59,3.9,10.2,8.7,0.51,0.16,177,205,2460366,724780,154,8,5,116,40,34,579,595500
3/3/19,26,6,3,209,Milk,Pregnant,36845,1535,3.66,3.76,2.9,2.94,4.75,4.74,10.4,10.3,0,0,231,191,3655949,372580,113,5,4,160,46,17,640,690000
3/3/19,86,6,2,244,Milk,Pregnant,45271,1886,3.59,3.49,3.29,3.33,4.42,4.39,10,9.4,0.01,0.01,297,223,13304546,7860685,123,16,-1,-1,-1,-1,-1,749500
3/3/19,2714,6,2,244,Milk,Pregnant,33971,1415,5.09,4.08,2.74,2.5,4.63,3.82,10.3,8.8,0.6,0.1,201,205,1472313,365827,193,33,-1,-1,-1,-1,-1,581500
4/3/19,26,6,3,210,Milk,Pregnant,39466,1644,3.65,3.75,2.97,2.94,4.71,4.74,11.4,10.4,0.03,0,246,190,102329,323106,129,9,5,132,44,19,658,684000
4/3/19,86,6,2,245,Milk,Pregnant,44295,1845,3.49,3.51,3.13,3.34,4.45,4.39,9.4,9.3,0.01,0.01,253,225,89949757,28191542,123,13,-1,-1,-1,-1,-1,719000
4/3/19,2714,6,2,245,Milk,Pregnant,36557,1523,5.05,4.64,2.52,2.58,4.61,3.94,11,8.7,0.29,0.18,198,198,19498444,173544,206,37,6,97,40,34,583,607000
5/3/19,26,6,3,211,Milk,Pregnant,30784,1282,3.94,3.73,2.9,2.93,4.7,4.74,11.3,10.3,0.03,0,225,190,27605777,477813,135,29,6,58,24,41,345,664000
5/3/19,86,6,2,246,Milk,Pregnant,42705,1779,3.69,3.53,3.31,3.31,4.38,4.42,9.6,9.4,0.03,0.01,252,228,11885017,7876732,140,27,-1,-1,-1,-1,-1,715500
5/3/19,2714,6,2,246,Milk,Pregnant,36018,1500,4.23,4.46,2.93,2.48,4.4,4.03,7.8,8.8,0,0.18,243,193,0,397918,205,20,5,121,42,33,604,601000
6/3/19,26,6,3,212,Milk,Pregnant,35230,1467,4.1,3.72,2.85,2.94,4.69,4.74,11.1,10.4,0.05,0,231,193,1150800,348141,135,38,7,86,42,23,604,670000
6/3/19,86,6,2,247,Milk,Pregnant,39584,1649,3.75,3.5,3.26,3.29,4.47,4.42,9.7,9.4,0.03,0.01,227,231,7638356,23825931,136,62,5,136,49,19,679,767333
6/3/19,2714,6,2,247,Milk,Pregnant,33785,1407,4.7,4.76,2.73,2.54,4.66,4.19,10.4,8.9,0.18,0.18,177,189,149623631,407873,185,22,-1,-1,-1,-1,-1,599000
7/3/19,26,6,3,213,Milk,Pregnant,30937,1289,4.09,3.75,3.02,2.94,4.6,4.74,10.8,10.4,0.03,0.01,220,192,15205480,1790370,116,4,7,76,36,24,532,689666
7/3/19,86,6,2,248,Milk,Pregnant,40977,1707,3.67,3.53,3.36,3.28,4.43,4.41,9.5,9.4,0.03,0.01,213,231,441570912,24030348,133,16,8,94,50,17,751,737000
7/3/19,2714,6,2,248,Milk,Pregnant,34425,1434,4.77,4.29,2.75,2.41,4.7,3.95,11.1,9,0.73,0.03,207,193,4518556,671097,200,24,5,117,40,34,583,600000
8/3/19,26,6,3,214,Milk,Pregnant,31359,1306,3.81,3.82,2.99,2.93,4.59,4.73,12.2,10.5,0.05,0.01,190,195,12531413,1498543,120,2,5,121,43,20,606,692000
8/3/19,86,6,2,249,Milk,Pregnant,41983,1749,3.55,3.56,3.27,3.28,4.39,4.42,9.6,9.4,0.03,0.01,230,226,92257,24029716,148,47,5,113,39,26,567,748000
8/3/19,2714,6,2,249,Milk,Pregnant,38433,1601,4.4,4.6,2.69,2.51,4.47,4.18,9.9,9.1,0.6,0.04,244,183,6025592,810470,201,21,6,90,38,35,540,588000
9/3/19,26,6,3,215,Milk,Pregnant,32510,1354,3.62,3.82,2.95,2.94,4.63,4.7,11.3,10.4,0.03,0.01,190,197,38106569,1610720,120,3,-1,-1,-1,-1,-1,692000
9/3/19,86,6,2,250,Milk,Pregnant,41880,1745,3.37,3.56,3.26,3.29,4.38,4.42,9.6,9.4,0.05,0.01,217,224,11066241,24043192,125,7,-1,-1,-1,-1,-1,773500
9/3/19,2714,6,2,250,Milk,Pregnant,37326,1555,3.87,4.41,3.06,2.49,3.3,4.17,9.6,9,0.11,0.04,256,182,250,858938,175,18,7,76,37,34,535,602000
10/3/19,26,6,3,216,Milk,Pregnant,33682,1403,3.78,3.84,2.95,2.94,4.67,4.69,11.3,10.6,0.02,0.01,193,197,80167770,650134,109,5,-1,-1,-1,-1,-1,690500
10/3/19,86,6,2,251,Milk,Pregnant,41968,1748,3.59,3.59,3.22,3.28,4.47,4.42,9.7,9.4,0.03,0.01,229,221,124451537,4946948,136,19,-1,-1,-1,-1,-1,745500
10/3/19,2714,6,2,251,Milk,Pregnant,37776,1574,3.52,4.64,3.1,2.59,4.35,4.38,11.8,9.1,0.07,0.18,268,182,344350,1085519,165,-4,-1,-1,-1,-1,-1,608500
11/3/19,26,6,3,217,Milk,Pregnant,36745,1531,3.69,3.84,2.99,2.94,4.72,4.67,11.3,10.7,0.02,0.01,212,199,14487711,670310,106,1,6,108,44,17,649,710000
11/3/19,86,6,2,252,Milk,Pregnant,41882,1745,3.42,3.58,3.4,3.27,4.38,4.42,9.7,9.4,0.03,0.02,230,219,1458814,3060113,152,17,5,135,45,21,676,788000
11/3/19,2714,6,2,252,Milk,Pregnant,33881,1411,3.93,4.22,2.98,2.46,4.51,4.09,11,9,0.05,0.02,272,189,19319694,907454,174,5,8,67,37,36,538,607000
12/3/19,26,6,3,218,Milk,Pregnant,35919,1496,3.66,3.85,2.99,2.95,4.76,4.64,10.9,10.8,0.03,0.01,210,196,9571939,4419184,114,7,8,69,39,22,555,692500
12/3/19,86,6,2,253,Milk,Pregnant,42844,1785,3.47,3.58,3.34,3.26,4.43,4.43,9.9,9.4,0.03,0.02,236,215,128232999,3317778,115,4,7,100,53,16,703,753000
12/3/19,2714,6,2,253,Milk,Pregnant,31754,1323,3.14,3.74,2.38,2.28,4.72,3.8,9.5,9.1,0.48,0.02,221,197,1161448,418416,204,21,6,83,34,39,496,614000
13/03/2019,26,6,3,219,Milk,Pregnant,35900,1495,3.5,3.86,2.97,2.95,4.77,4.64,10.3,10.8,0,0.01,257,195,3054922,5367736,113,7,7,107,52,15,751,701000
13/03/2019,86,6,2,254,Milk,Pregnant,40145,1672,3.47,3.58,3.33,3.29,4.4,4.41,9.5,9.4,0.01,0.02,215,212,704693,1954847,140,12,8,95,49,18,757,741500
13/03/2019,2714,6,2,254,Milk,Pregnant,33211,1383,3.88,2.52,2.89,1.73,4.44,2.62,10.9,9.1,0.65,0.01,253,199,17060,211991,150,-12,9,61,38,35,549,597500
14/03/2019,26,6,3,220,Milk,Pregnant,37383,1557,3.54,3.82,2.95,2.96,4.74,4.66,10.8,10.6,0.01,0.01,224,194,32359382,4188246,115,6,5,123,44,17,616,700000
14/03/2019,86,6,2,255,Milk,Pregnant,43208,1800,3.43,3.54,3.27,3.3,4.44,4.42,9.7,9.5,0.02,0.02,236,213,594292,2576124,132,16,6,102,44,21,610,769000
14/03/2019,2714,6,2,255,Milk,Pregnant,36912,1538,3.65,2.53,2.99,1.77,4.56,2.77,10,9.2,0.02,0.04,256,195,509330,297367,184,10,7,77,37,36,538,575000
15/03/2019,26,6,3,221,Milk,Pregnant,35379,1474,3.59,3.73,2.88,2.98,4.78,4.68,11.3,10.6,0.02,0.01,184,190,901570979,4199663,117,14,6,113,46,16,676,696000
15/03/2019,86,6,2,256,Milk,Pregnant,40120,1671,3.42,3.5,3.37,3.31,4.46,4.41,10.2,9.4,0.03,0.02,210,212,11220189,2211690,130,31,6,120,48,20,721,738500
15/03/2019,2714,6,2,256,Milk,Pregnant,32673,1361,4.14,2.51,2.6,1.76,4.34,2.75,11.3,9.3,0.51,0.17,177,200,169043971,116328,225,45,7,73,37,40,508,615000
16/03/2019,26,6,3,222,Milk,Pregnant,33488,1395,3.43,3.65,2.94,2.97,4.8,4.7,10.3,10.5,0,0.01,184,190,20464440,4166350,100,9,6,107,45,17,640,699500
16/03/2019,86,6,2,257,Milk,Pregnant,41431,1726,3.43,3.47,3.37,3.3,4.5,4.41,10,9.5,0.04,0.02,227,215,11271975,678428,106,1,-1,-1,-1,-1,-1,777500
16/03/2019,2714,6,2,257,Milk,Pregnant,31927,1330,4.17,2.3,2.31,1.73,2.79,2.62,10.5,9.2,0.34,0.04,211,208,16143592,114524,208,28,9,56,34,45,507,610000
17/03/2019,26,6,3,223,Milk,Pregnant,35155,1464,3.6,3.63,2.97,2.96,4.77,4.73,11.5,10.5,0.02,0.01,208,188,12105986,3266352,118,11,4,143,40,19,571,692500
17/03/2019,86,6,2,258,Milk,Pregnant,42222,1759,3.64,3.45,3.37,3.31,4.5,4.42,9.6,9.5,0.01,0.01,232,215,64714242,1663159,104,-16,-1,-1,-1,-1,-1,757500
17/03/2019,2714,6,2,258,Milk,Pregnant,36274,1511,5.51,2.27,2.47,1.75,4.73,2.64,11.2,9.2,0.53,0.03,269,202,2443430,743,167,5,8,111,62,17,889,607500
18/03/2019,26,6,3,224,Milk,Pregnant,35478,1478,3.61,3.6,2.98,2.96,4.78,4.75,11.4,10.3,0.03,0,220,185,4345102,1291085,111,11,8,73,40,21,586,716333
18/03/2019,86,6,2,259,Milk,Pregnant,41502,1729,3.46,3.47,3.3,3.33,4.42,4.44,9.7,9.5,0.01,0.01,220,213,26791681,1715149,149,29,8,78,41,22,622,756000
18/03/2019,2714,6,2,259,Milk,Pregnant,32735,1363,3.36,2.28,2.9,1.67,4.41,2.62,9.9,9.3,0.03,0.04,208,199,7277797,114442,176,12,6,68,28,52,409,609500
19/03/2019,26,6,3,225,Milk,Pregnant,34809,1450,3.75,3.58,3,2.96,4.78,4.76,11.8,10.1,0.04,0,208,183,7673618,3415127,115,10,6,116,48,16,693,678000
19/03/2019,86,6,2,260,Milk,Pregnant,41208,1717,3.58,3.48,3.27,3.35,4.45,4.44,9.8,9.4,0.02,0.01,222,213,1629295,4183880,112,1,-1,-1,-1,-1,-1,755000
19/03/2019,2714,6,2,260,Milk,Pregnant,35451,1477,3.28,2.36,4.25,1.57,4.34,2.58,8.8,9.3,0.67,0.12,280,193,98,662,185,19,6,113,47,26,676,596500
20/03/2019,26,6,3,226,Milk,Pregnant,34983,1457,3.62,3.57,2.93,2.96,4.79,4.77,11.3,10.2,0.02,0,200,186,6792032,1227084,121,16,6,109,47,18,655,707000
20/03/2019,86,6,2,261,Milk,Pregnant,40967,1706,3.49,3.48,3.29,3.34,4.51,4.45,9.8,9.5,0.03,0.01,219,212,14288946,4867542,130,26,-1,-1,-1,-1,-1,755000
20/03/2019,2714,6,2,261,Milk,Pregnant,29763,1240,4.76,3.24,2.82,2.14,4.65,3.59,11.1,9.2,0.08,0.14,188,193,64120981,169776,179,5,-1,-1,-1,-1,-1,596500
21/03/2019,26,6,3,227,Milk,Pregnant,34760,1448,3.65,3.58,2.97,2.96,4.76,4.77,11.5,10.2,0.02,0,209,187,30130066,3570410,125,18,6,90,36,25,538,733000
21/03/2019,86,6,2,262,Milk,Pregnant,40059,1669,3.54,3.5,3.27,3.33,4.47,4.45,9.5,9.5,0.02,0.01,232,210,13995870,1184952,113,-6,-1,-1,-1,-1,-1,757666
21/03/2019,2714,6,2,262,Milk,Pregnant,36565,1523,5.14,3.14,2.88,2.08,4.64,3.4,9.6,9.2,0.03,0.13,267,196,94406066,523,182,11,-1,-1,-1,-1,-1,604500
22/03/2019,26,6,3,228,Milk,Pregnant,35267,1469,3.76,3.6,3.06,2.95,4.84,4.78,11.1,10.2,0.03,0,214,186,112460,3805847,122,12,5,123,43,19,613,689000
22/03/2019,86,6,2,263,Milk,Pregnant,38456,1602,3.58,3.5,3.31,3.33,4.47,4.47,9.5,9.5,0.02,0.01,213,210,87902301,2098609,118,12,6,109,47,19,655,748666
22/03/2019,2714,6,2,263,Milk,Pregnant,32332,1347,5.1,3.12,2.72,2.06,4.34,3.38,12.1,9.3,0.77,0.01,231,193,114815,541,222,45,-1,-1,-1,-1,-1,617666
23/03/2019,26,6,3,229,Milk,Pregnant,33821,1409,3.96,3.61,2.95,2.96,4.81,4.78,11,10.3,0.03,0,216,185,7709036,4625161,100,-7,5,141,49,16,703,703500
23/03/2019,86,6,2,264,Milk,Pregnant,38679,1611,3.45,3.51,3.49,3.33,4.42,4.47,9.5,9.5,0.02,0.01,213,209,15100798,3232221,147,39,5,117,39,25,586,759000
23/03/2019,2714,6,2,264,Milk,Pregnant,38016,1111,3.27,3.42,2.14,2.32,3.5,3.7,8.9,9.3,0.82,0.01,230,191,17,101,162,1,9,72,43,28,646,583000
